Drug1,Drug2,Cell line,label
Prexasertib,AZD1775,LN-18,1
Prexasertib,AZD1775,LN-229,1
Prexasertib,AZD1775,LOU-NH91,1
Prexasertib,AZD1775,MCF7,1
Prexasertib,AZD1775,MDA-MB-157,1
Prexasertib,AZD1775,MDA-MB-175-VII,1
Prexasertib,AZD1775,MDA-MB-415,1
Prexasertib,AZD1775,MDA-MB-436,1
Prexasertib,AZD1775,MDA-MB-453,1
Prexasertib,AZD1775,ME-1,1
Prexasertib,AZD1775,MEG-01,1
Prexasertib,AZD1775,MEL-JUSO,1
Prexasertib,AZD1775,MFE-296,1
Prexasertib,AZD1775,MG-63,1
Prexasertib,AZD1775,MHH-ES-1,1
Prexasertib,AZD1775,MOLT-13,1
Prexasertib,AZD1775,MOLT-16,1
Prexasertib,AZD1775,MOLT-4,1
Prexasertib,AZD1775,MV-4-11,1
Prexasertib,AZD1775,NALM-6,1
Prexasertib,AZD1775,NAMALWA,1
Prexasertib,AZD1775,NCI-H1155,1
Prexasertib,AZD1775,NCI-H1341,1
Prexasertib,AZD1775,NCI-H1435,1
Prexasertib,AZD1775,NCI-H1581,1
Prexasertib,AZD1775,NCI-H1623,1
Prexasertib,AZD1775,NCI-H1648,1
Prexasertib,AZD1775,NCI-H1666,0
Prexasertib,AZD1775,NCI-H1694,1
Prexasertib,AZD1775,NCI-H1703,1
Prexasertib,AZD1775,NCI-H1838,0
Prexasertib,AZD1775,NCI-H1876,1
Prexasertib,AZD1775,NCI-H1915,1
Prexasertib,AZD1775,NCI-H1975,1
Prexasertib,AZD1775,NCI-H2009,1
Prexasertib,AZD1775,NCI-H2023,1
Prexasertib,AZD1775,NCI-H2087,1
Prexasertib,AZD1775,NCI-H209,1
Prexasertib,AZD1775,NCI-H2122,1
Prexasertib,AZD1775,NCI-H226,1
Prexasertib,AZD1775,NCI-H23,1
Prexasertib,AZD1775,NCI-H2405,1
Prexasertib,AZD1775,NCI-H322M,1
Prexasertib,AZD1775,NCI-H446,1
Prexasertib,AZD1775,NCI-H520,1
Prexasertib,AZD1775,NCI-H526,1
Prexasertib,AZD1775,NCI-H596,1
Prexasertib,AZD1775,NCI-H650,1
Prexasertib,AZD1775,NCI-H727,1
Prexasertib,AZD1775,NCI-H747,1
Prexasertib,AZD1775,NCI-H810,1
Prexasertib,AZD1775,NOMO-1,1
Prexasertib,AZD1775,NUGC-3,1
Prexasertib,AZD1775,NUGC-4,1
Prexasertib,AZD1775,OCI-M1,1
Prexasertib,AZD1775,OCUM-1,1
Prexasertib,AZD1775,OE19,1
Prexasertib,AZD1775,OVCAR-3,1
Prexasertib,AZD1775,OVCAR-4,1
Prexasertib,AZD1775,OVCAR-5,1
Prexasertib,AZD1775,OVKATE,0
Prexasertib,AZD1775,PA-TU-8902,1
Prexasertib,AZD1775,PA-TU-8988T,1
Prexasertib,AZD1775,PSN1,1
Prexasertib,AZD1775,RD,1
Prexasertib,AZD1775,RERF-GC-1B,1
Prexasertib,AZD1775,RH-18,1
Prexasertib,AZD1775,RH-41,1
Prexasertib,AZD1775,RKN,1
Prexasertib,AZD1775,RMG-I,1
Prexasertib,AZD1775,RPMI-7951,1
Prexasertib,AZD1775,RPMI-8226,1
Prexasertib,AZD1775,RT4,1
Prexasertib,AZD1775,RVH-421,0
Prexasertib,AZD1775,Raji,1
Prexasertib,AZD1775,SCC-9,1
Prexasertib,AZD1775,SF268,1
Prexasertib,AZD1775,SF539,1
Prexasertib,AZD1775,SIMA,1
Prexasertib,AZD1775,SK-CO-1,1
Prexasertib,AZD1775,SK-ES-1,1
Prexasertib,AZD1775,SK-MEL-24,1
Prexasertib,AZD1775,SK-MM-2,1
Prexasertib,AZD1775,SK-N-AS,1
Prexasertib,AZD1775,SK-N-SH,1
Prexasertib,AZD1775,SK-OV-3,1
Prexasertib,AZD1775,SK-UT-1,1
Prexasertib,AZD1775,SNU-1,1
Prexasertib,AZD1775,SNU-16,1
Prexasertib,AZD1775,SNU-175,1
Prexasertib,AZD1775,SNU-407,1
Prexasertib,AZD1775,SNU-423,1
Prexasertib,AZD1775,SNU-449,1
Prexasertib,AZD1775,SNU-C1,1
Prexasertib,AZD1775,SNU-C5,1
Prexasertib,AZD1775,ST486,1
Prexasertib,AZD1775,SU-DHL-6,1
Prexasertib,AZD1775,SU-DHL-8,0
Prexasertib,AZD1775,SUIT-2,1
Prexasertib,AZD1775,SW1116,1
Prexasertib,AZD1775,SW1417,1
Prexasertib,AZD1775,SW1463,1
Prexasertib,AZD1775,SW837,1
Prexasertib,AZD1775,SW948,1
Prexasertib,AZD1775,Saos-2,1
Prexasertib,AZD1775,TC-71,1
Prexasertib,AZD1775,TCCSUP,1
Prexasertib,AZD1775,TE-1,1
Prexasertib,AZD1775,TE-4,1
Prexasertib,AZD1775,TE-6,1
Prexasertib,AZD1775,TE-8,1
Prexasertib,AZD1775,TOV-112D,1
Prexasertib,AZD1775,TT2609-C02,1
Prexasertib,AZD1775,TYK-nu,1
Prexasertib,AZD1775,UACC-812,1
Prexasertib,AZD1775,UM-UC-3,1
Prexasertib,AZD1775,VCaP,1
Prexasertib,AZD1775,YAPC,1
Prexasertib,AZD1775,YH-13,1
Prexasertib,AZD1775,ZR-75-30,0
Prexasertib,AZD6738,639-V,1
Prexasertib,AZD6738,697,1
Prexasertib,AZD6738,769-P,1
Prexasertib,AZD6738,A549,1
Prexasertib,AZD6738,ACHN,0
Prexasertib,AZD6738,AGS,1
Prexasertib,AZD6738,B-CPAP,0
Prexasertib,AZD6738,BFTC-905,1
Prexasertib,AZD6738,BFTC-909,1
Prexasertib,AZD6738,BT-549,1
Prexasertib,AZD6738,BV-173,0
Prexasertib,AZD6738,BxPC-3,0
Prexasertib,AZD6738,CA46,0
Prexasertib,AZD6738,CADO-ES1,0
Prexasertib,AZD6738,CAL-120,1
Prexasertib,AZD6738,CAL-33,1
Prexasertib,AZD6738,CAL-54,0
Prexasertib,AZD6738,CAL-62,1
Prexasertib,AZD6738,CHP-212,0
Prexasertib,AZD6738,CML-T1,0
Prexasertib,AZD6738,COLO-678,0
Prexasertib,AZD6738,COR-L279,1
Prexasertib,AZD6738,COR-L311,0
Prexasertib,AZD6738,COR-L95,1
Prexasertib,AZD6738,Caov-3,0
Prexasertib,AZD6738,Caov-4,1
Prexasertib,AZD6738,DB,0
Prexasertib,AZD6738,DND-41,0
Prexasertib,AZD6738,DU-145,0
Prexasertib,AZD6738,Daoy,1
Prexasertib,AZD6738,ECC10,1
Prexasertib,AZD6738,EFM-19,0
Prexasertib,AZD6738,EFM-192A,1
Prexasertib,AZD6738,EM-2,0
Prexasertib,AZD6738,EPLC-272H,0
Prexasertib,AZD6738,ESS-1,1
Prexasertib,AZD6738,G-361,1
Prexasertib,AZD6738,G-401,1
Prexasertib,AZD6738,GAMG,1
Prexasertib,AZD6738,H4,1
Prexasertib,AZD6738,HCC-15,1
Prexasertib,AZD6738,HCC-78,1
Prexasertib,AZD6738,HCC1500,1
Prexasertib,AZD6738,HCC1806,0
Prexasertib,AZD6738,HCC1954,1
Prexasertib,AZD6738,HDLM-2,0
Prexasertib,AZD6738,HDQ-P1,1
Prexasertib,AZD6738,HGC-27,0
Prexasertib,AZD6738,HOS,1
Prexasertib,AZD6738,HSC-2,1
Prexasertib,AZD6738,HSC-3,1
Prexasertib,AZD6738,HT-29,0
Prexasertib,AZD6738,HT55,1
Prexasertib,AZD6738,HeLa,1
Prexasertib,AZD6738,IGR-37,0
Prexasertib,AZD6738,IST-MES1,1
Prexasertib,AZD6738,JHH-1,1
Prexasertib,AZD6738,JHH-7,1
Prexasertib,AZD6738,JIMT-1,1
Prexasertib,AZD6738,JJN-3,0
Prexasertib,AZD6738,K-562,0
Prexasertib,AZD6738,KARPAS-422,0
Prexasertib,AZD6738,KARPAS-620,0
Prexasertib,AZD6738,KELLY,1
Prexasertib,AZD6738,KG-1,0
Prexasertib,AZD6738,KM-H2,0
Prexasertib,AZD6738,KMRC-20,1
Prexasertib,AZD6738,KNS-62,1
Prexasertib,AZD6738,KOPN-8,0
Prexasertib,AZD6738,KU-19-19,0
Prexasertib,AZD6738,KURAMOCHI,0
Prexasertib,AZD6738,KYSE-150,0
Prexasertib,AZD6738,KYSE-450,1
Prexasertib,AZD6738,KYSE-520,0
Prexasertib,AZD6738,KYSE-70,1
Prexasertib,AZD6738,LN-18,1
Prexasertib,AZD6738,LOU-NH91,1
Prexasertib,AZD6738,MCF7,1
Prexasertib,AZD6738,ME-1,1
Prexasertib,AZD6738,MEG-01,0
Prexasertib,AZD6738,MES-SA,0
Prexasertib,AZD6738,MG-63,1
Prexasertib,AZD6738,MHH-ES-1,1
Prexasertib,AZD6738,MOLP-8,0
Prexasertib,AZD6738,MOLT-4,1
Prexasertib,AZD6738,MONO-MAC-6,1
Prexasertib,AZD6738,MV-4-11,0
Prexasertib,AZD6738,NCI-H1155,0
Prexasertib,AZD6738,NCI-H1341,0
Prexasertib,AZD6738,NCI-H1355,1
Prexasertib,AZD6738,NCI-H1568,0
Prexasertib,AZD6738,NCI-H1573,1
Prexasertib,AZD6738,NCI-H1581,1
Prexasertib,AZD6738,NCI-H1666,1
Prexasertib,AZD6738,NCI-H1693,1
Prexasertib,AZD6738,NCI-H1694,0
Prexasertib,AZD6738,NCI-H1781,1
Prexasertib,AZD6738,NCI-H1838,0
Prexasertib,AZD6738,NCI-H1876,1
Prexasertib,AZD6738,NCI-H2009,1
Prexasertib,AZD6738,NCI-H2023,1
Prexasertib,AZD6738,NCI-H2087,1
Prexasertib,AZD6738,NCI-H226,1
Prexasertib,AZD6738,NCI-H23,0
Prexasertib,AZD6738,NCI-H2342,1
Prexasertib,AZD6738,NCI-H3122,1
Prexasertib,AZD6738,NCI-H441,1
Prexasertib,AZD6738,NCI-H446,1
Prexasertib,AZD6738,NCI-H596,1
Prexasertib,AZD6738,NCI-H650,0
Prexasertib,AZD6738,NCI-H661,0
Prexasertib,AZD6738,NCI-H929,1
Prexasertib,AZD6738,NMC-G1,1
Prexasertib,AZD6738,OCI-M1,0
Prexasertib,AZD6738,ONS-76,0
Prexasertib,AZD6738,OPM-2,0
Prexasertib,AZD6738,OS-RC-2,1
Prexasertib,AZD6738,OVISE,1
Prexasertib,AZD6738,OVTOKO,1
Prexasertib,AZD6738,PA-TU-8902,1
Prexasertib,AZD6738,PF-382,0
Prexasertib,AZD6738,PSN1,1
Prexasertib,AZD6738,RCC10RGB,1
Prexasertib,AZD6738,RERF-LC-Sq1,0
Prexasertib,AZD6738,RH-18,1
Prexasertib,AZD6738,RH-41,0
Prexasertib,AZD6738,RPMI-8402,1
Prexasertib,AZD6738,RT-112,1
Prexasertib,AZD6738,RT4,1
Prexasertib,AZD6738,SF268,0
Prexasertib,AZD6738,SH-4,0
Prexasertib,AZD6738,SHP-77,1
Prexasertib,AZD6738,SK-MM-2,0
Prexasertib,AZD6738,SK-N-DZ,1
Prexasertib,AZD6738,SK-N-FI,1
Prexasertib,AZD6738,SNU-1,0
Prexasertib,AZD6738,SNU-16,1
Prexasertib,AZD6738,SNU-175,1
Prexasertib,AZD6738,SNU-423,1
Prexasertib,AZD6738,SNU-449,1
Prexasertib,AZD6738,SNU-5,0
Prexasertib,AZD6738,SU-DHL-5,0
Prexasertib,AZD6738,SU-DHL-8,0
Prexasertib,AZD6738,SUP-B15,0
Prexasertib,AZD6738,SW1463,1
Prexasertib,AZD6738,SW48,1
Prexasertib,AZD6738,SW620,1
Prexasertib,AZD6738,Saos-2,0
Prexasertib,AZD6738,SiHa,1
Prexasertib,AZD6738,T98G,1
Prexasertib,AZD6738,TE-4,1
Prexasertib,AZD6738,TE-5,1
Prexasertib,AZD6738,TE-6,1
Prexasertib,AZD6738,TT,1
Prexasertib,AZD6738,UACC-257,1
Prexasertib,AZD6738,UACC-812,1
Prexasertib,AZD6738,WM-115,1
Prexasertib,AZD6738,WSU-DLCL2,1
Prexasertib,AZD6738,YAPC,1
Prexasertib,AZD7648,5637,0
Prexasertib,AZD7648,697,0
Prexasertib,AZD7648,769-P,0
Prexasertib,AZD7648,8305C,0
Prexasertib,AZD7648,8505C,1
Prexasertib,AZD7648,A101D,1
Prexasertib,AZD7648,A2780,1
Prexasertib,AZD7648,A549,1
Prexasertib,AZD7648,ACHN,0
Prexasertib,AZD7648,AU565,1
Prexasertib,AZD7648,B-CPAP,1
Prexasertib,AZD7648,BFTC-905,0
Prexasertib,AZD7648,BL-41,0
Prexasertib,AZD7648,BT-20,0
Prexasertib,AZD7648,BV-173,0
Prexasertib,AZD7648,CADO-ES1,0
Prexasertib,AZD7648,CAL-120,1
Prexasertib,AZD7648,CAL-148,1
Prexasertib,AZD7648,CAL-51,1
Prexasertib,AZD7648,CAL-54,0
Prexasertib,AZD7648,CAL-62,0
Prexasertib,AZD7648,CCK-81,0
Prexasertib,AZD7648,CFPAC-1,0
Prexasertib,AZD7648,CHP-212,0
Prexasertib,AZD7648,COLO-679,0
Prexasertib,AZD7648,COLO-680N,0
Prexasertib,AZD7648,COR-L105,0
Prexasertib,AZD7648,COR-L311,0
Prexasertib,AZD7648,COR-L88,0
Prexasertib,AZD7648,COR-L95,0
Prexasertib,AZD7648,Calu-6,0
Prexasertib,AZD7648,Caov-3,0
Prexasertib,AZD7648,DK-MG,1
Prexasertib,AZD7648,Daudi,1
Prexasertib,AZD7648,EC-GI-10,0
Prexasertib,AZD7648,ECC10,1
Prexasertib,AZD7648,EFO-21,0
Prexasertib,AZD7648,EJM,0
Prexasertib,AZD7648,EKVX,0
Prexasertib,AZD7648,EPLC-272H,0
Prexasertib,AZD7648,ES-2,0
Prexasertib,AZD7648,ESS-1,0
Prexasertib,AZD7648,GB-1,1
Prexasertib,AZD7648,GCIY,0
Prexasertib,AZD7648,GCT,1
Prexasertib,AZD7648,GRANTA-519,0
Prexasertib,AZD7648,H4,0
Prexasertib,AZD7648,HCC-15,1
Prexasertib,AZD7648,HCC1187,1
Prexasertib,AZD7648,HCC1395,0
Prexasertib,AZD7648,HCC1419,0
Prexasertib,AZD7648,HCC1806,0
Prexasertib,AZD7648,HCC1937,0
Prexasertib,AZD7648,HCC2157,0
Prexasertib,AZD7648,HDLM-2,0
Prexasertib,AZD7648,HL-60,1
Prexasertib,AZD7648,HOP-92,1
Prexasertib,AZD7648,HSC-4,0
Prexasertib,AZD7648,HT-1080,1
Prexasertib,AZD7648,HT-29,0
Prexasertib,AZD7648,IGR-1,1
Prexasertib,AZD7648,IGR-37,0
Prexasertib,AZD7648,J82,1
Prexasertib,AZD7648,JHH-6,1
Prexasertib,AZD7648,JIMT-1,0
Prexasertib,AZD7648,JJN-3,0
Prexasertib,AZD7648,JVM-3,0
Prexasertib,AZD7648,K-562,0
Prexasertib,AZD7648,KALS-1,0
Prexasertib,AZD7648,KARPAS-620,1
Prexasertib,AZD7648,KCL-22,0
Prexasertib,AZD7648,KG-1,0
Prexasertib,AZD7648,KM12,0
Prexasertib,AZD7648,KMRC-20,0
Prexasertib,AZD7648,KMS-12-BM,1
Prexasertib,AZD7648,KP-3,1
Prexasertib,AZD7648,KP-N-YN,0
Prexasertib,AZD7648,KS-1,1
Prexasertib,AZD7648,KYM-1,0
Prexasertib,AZD7648,KYSE-150,0
Prexasertib,AZD7648,KYSE-180,0
Prexasertib,AZD7648,KYSE-70,0
Prexasertib,AZD7648,L-1236,0
Prexasertib,AZD7648,L-363,0
Prexasertib,AZD7648,LAMA-84,0
Prexasertib,AZD7648,LCLC-103H,0
Prexasertib,AZD7648,LCLC-97TM1,0
Prexasertib,AZD7648,LN-229,0
Prexasertib,AZD7648,LOU-NH91,1
Prexasertib,AZD7648,LoVo,0
Prexasertib,AZD7648,MDA-MB-175-VII,0
Prexasertib,AZD7648,MDA-MB-231,1
Prexasertib,AZD7648,MDA-MB-436,0
Prexasertib,AZD7648,MEL-JUSO,0
Prexasertib,AZD7648,MFE-280,1
Prexasertib,AZD7648,MHH-ES-1,1
Prexasertib,AZD7648,MOLT-4,1
Prexasertib,AZD7648,MONO-MAC-6,1
Prexasertib,AZD7648,MV-4-11,0
Prexasertib,AZD7648,NCI-H1092,0
Prexasertib,AZD7648,NCI-H1155,1
Prexasertib,AZD7648,NCI-H1299,0
Prexasertib,AZD7648,NCI-H1568,0
Prexasertib,AZD7648,NCI-H1573,1
Prexasertib,AZD7648,NCI-H1581,1
Prexasertib,AZD7648,NCI-H1650,1
Prexasertib,AZD7648,NCI-H1651,0
Prexasertib,AZD7648,NCI-H1693,1
Prexasertib,AZD7648,NCI-H1781,1
Prexasertib,AZD7648,NCI-H1793,1
Prexasertib,AZD7648,NCI-H1876,0
Prexasertib,AZD7648,NCI-H1975,1
Prexasertib,AZD7648,NCI-H2009,0
Prexasertib,AZD7648,NCI-H2066,1
Prexasertib,AZD7648,NCI-H2122,0
Prexasertib,AZD7648,NCI-H2228,0
Prexasertib,AZD7648,NCI-H226,0
Prexasertib,AZD7648,NCI-H2405,0
Prexasertib,AZD7648,NCI-H2452,0
Prexasertib,AZD7648,NCI-H28,0
Prexasertib,AZD7648,NCI-H441,1
Prexasertib,AZD7648,NCI-H520,1
Prexasertib,AZD7648,NCI-H524,0
Prexasertib,AZD7648,NCI-H661,0
Prexasertib,AZD7648,NCI-H69,1
Prexasertib,AZD7648,NCI-H716,1
Prexasertib,AZD7648,NCI-H82,0
Prexasertib,AZD7648,NCI-H929,0
Prexasertib,AZD7648,NMC-G1,0
Prexasertib,AZD7648,OCI-AML2,0
Prexasertib,AZD7648,OCI-AML5,1
Prexasertib,AZD7648,OCI-M1,0
Prexasertib,AZD7648,OE33,1
Prexasertib,AZD7648,ONS-76,0
Prexasertib,AZD7648,OPM-2,0
Prexasertib,AZD7648,OVCAR-4,0
Prexasertib,AZD7648,OVCAR-8,1
Prexasertib,AZD7648,OVKATE,0
Prexasertib,AZD7648,PC-3,0
Prexasertib,AZD7648,PSN1,1
Prexasertib,AZD7648,RCC10RGB,0
Prexasertib,AZD7648,RERF-GC-1B,1
Prexasertib,AZD7648,RERF-LC-KJ,1
Prexasertib,AZD7648,RERF-LC-Sq1,0
Prexasertib,AZD7648,RKN,0
Prexasertib,AZD7648,RKO,0
Prexasertib,AZD7648,RL95-2,0
Prexasertib,AZD7648,RT-112,0
Prexasertib,AZD7648,RVH-421,0
Prexasertib,AZD7648,Raji,0
Prexasertib,AZD7648,SF539,1
Prexasertib,AZD7648,SH-4,0
Prexasertib,AZD7648,SIMA,0
Prexasertib,AZD7648,SK-LMS-1,1
Prexasertib,AZD7648,SK-MEL-24,1
Prexasertib,AZD7648,SK-MES-1,0
Prexasertib,AZD7648,SK-UT-1,0
Prexasertib,AZD7648,SN12C,0
Prexasertib,AZD7648,SNG-M,0
Prexasertib,AZD7648,SNU-387,0
Prexasertib,AZD7648,SNU-398,1
Prexasertib,AZD7648,SNU-407,1
Prexasertib,AZD7648,SNU-C1,0
Prexasertib,AZD7648,SNU-C5,0
Prexasertib,AZD7648,SR,1
Prexasertib,AZD7648,SU-DHL-5,0
Prexasertib,AZD7648,SU-DHL-6,1
Prexasertib,AZD7648,SU-DHL-8,0
Prexasertib,AZD7648,SUP-T1,0
Prexasertib,AZD7648,SW1116,0
Prexasertib,AZD7648,SW1417,1
Prexasertib,AZD7648,SW620,0
Prexasertib,AZD7648,SW837,0
Prexasertib,AZD7648,Saos-2,0
Prexasertib,AZD7648,TC-71,0
Prexasertib,AZD7648,TE-1,0
Prexasertib,AZD7648,TE-10,0
Prexasertib,AZD7648,TE-8,0
Prexasertib,AZD7648,TE-9,0
Prexasertib,AZD7648,TGBC11TKB,0
Prexasertib,AZD7648,TYK-nu,0
Prexasertib,AZD7648,UACC-812,0
Prexasertib,AZD7648,UM-UC-3,0
Prexasertib,AZD7648,ZR-75-30,0
Prexasertib,Olaparib,42-MG-BA,0
Prexasertib,Olaparib,5637,0
Prexasertib,Olaparib,697,1
Prexasertib,Olaparib,769-P,0
Prexasertib,Olaparib,786-0,0
Prexasertib,Olaparib,8505C,0
Prexasertib,Olaparib,A101D,0
Prexasertib,Olaparib,A172,0
Prexasertib,Olaparib,ACHN,0
Prexasertib,Olaparib,AGS,1
Prexasertib,Olaparib,ALL-SIL,0
Prexasertib,Olaparib,AsPC-1,0
Prexasertib,Olaparib,BFTC-905,0
Prexasertib,Olaparib,BFTC-909,0
Prexasertib,Olaparib,BT-20,1
Prexasertib,Olaparib,BT-474,0
Prexasertib,Olaparib,BT-549,1
Prexasertib,Olaparib,C2BBe1,0
Prexasertib,Olaparib,C32,0
Prexasertib,Olaparib,CA46,0
Prexasertib,Olaparib,CAL-148,0
Prexasertib,Olaparib,CAL-29,0
Prexasertib,Olaparib,CAL-51,0
Prexasertib,Olaparib,CAMA-1,0
Prexasertib,Olaparib,CAS-1,0
Prexasertib,Olaparib,CCK-81,0
Prexasertib,Olaparib,CHP-212,0
Prexasertib,Olaparib,CL-11,0
Prexasertib,Olaparib,CML-T1,0
Prexasertib,Olaparib,COR-L23,1
Prexasertib,Olaparib,COR-L279,0
Prexasertib,Olaparib,COR-L311,0
Prexasertib,Olaparib,CW-2,0
Prexasertib,Olaparib,Calu-3,0
Prexasertib,Olaparib,Calu-6,0
Prexasertib,Olaparib,DAN-G,0
Prexasertib,Olaparib,DB,0
Prexasertib,Olaparib,DEL,1
Prexasertib,Olaparib,Daoy,1
Prexasertib,Olaparib,Daudi,0
Prexasertib,Olaparib,EC-GI-10,0
Prexasertib,Olaparib,EFO-21,0
Prexasertib,Olaparib,EJM,0
Prexasertib,Olaparib,EM-2,1
Prexasertib,Olaparib,ES-2,0
Prexasertib,Olaparib,ESS-1,1
Prexasertib,Olaparib,FTC-133,0
Prexasertib,Olaparib,G-402,0
Prexasertib,Olaparib,GA-10,0
Prexasertib,Olaparib,GAMG,1
Prexasertib,Olaparib,GDM-1,0
Prexasertib,Olaparib,GI-1,0
Prexasertib,Olaparib,GRANTA-519,0
Prexasertib,Olaparib,HCC-78,0
Prexasertib,Olaparib,HCC1143,0
Prexasertib,Olaparib,HCC1187,0
Prexasertib,Olaparib,HCC1428,1
Prexasertib,Olaparib,HCC1806,0
Prexasertib,Olaparib,HCC1937,0
Prexasertib,Olaparib,HCC70,0
Prexasertib,Olaparib,HCT-116,1
Prexasertib,Olaparib,HCT-15,0
Prexasertib,Olaparib,HGC-27,1
Prexasertib,Olaparib,HH,0
Prexasertib,Olaparib,HL-60,0
Prexasertib,Olaparib,HPAC,0
Prexasertib,Olaparib,HSC-2,0
Prexasertib,Olaparib,HSC-4,1
Prexasertib,Olaparib,HT-1376,0
Prexasertib,Olaparib,HT-144,0
Prexasertib,Olaparib,HT-29,0
Prexasertib,Olaparib,HuH-7,0
Prexasertib,Olaparib,IA-LM,0
Prexasertib,Olaparib,IGR-1,1
Prexasertib,Olaparib,JHH-1,0
Prexasertib,Olaparib,JHH-2,0
Prexasertib,Olaparib,JHH-4,1
Prexasertib,Olaparib,JIMT-1,0
Prexasertib,Olaparib,JJN-3,1
Prexasertib,Olaparib,JVM-2,1
Prexasertib,Olaparib,KALS-1,0
Prexasertib,Olaparib,KARPAS-299,0
Prexasertib,Olaparib,KARPAS-422,0
Prexasertib,Olaparib,KE-37,1
Prexasertib,Olaparib,KELLY,0
Prexasertib,Olaparib,KG-1,0
Prexasertib,Olaparib,KM12,0
Prexasertib,Olaparib,KMRC-1,0
Prexasertib,Olaparib,KMRC-20,0
Prexasertib,Olaparib,KP-2,0
Prexasertib,Olaparib,KP-3,0
Prexasertib,Olaparib,KP-N-YN,0
Prexasertib,Olaparib,KU812,0
Prexasertib,Olaparib,KURAMOCHI,0
Prexasertib,Olaparib,KYM-1,0
Prexasertib,Olaparib,KYSE-180,0
Prexasertib,Olaparib,KYSE-270,0
Prexasertib,Olaparib,KYSE-410,0
Prexasertib,Olaparib,L-1236,0
Prexasertib,Olaparib,L-363,0
Prexasertib,Olaparib,L-428,0
Prexasertib,Olaparib,LCLC-103H,0
Prexasertib,Olaparib,LCLC-97TM1,0
Prexasertib,Olaparib,LK-2,0
Prexasertib,Olaparib,LOU-NH91,1
Prexasertib,Olaparib,LXF-289,0
Prexasertib,Olaparib,LoVo,0
Prexasertib,Olaparib,MDA-MB-231,0
Prexasertib,Olaparib,MDA-MB-361,0
Prexasertib,Olaparib,MDA-MB-415,1
Prexasertib,Olaparib,MDA-MB-468,0
Prexasertib,Olaparib,MDST8,0
Prexasertib,Olaparib,ME-1,0
Prexasertib,Olaparib,MES-SA,0
Prexasertib,Olaparib,MFE-296,0
Prexasertib,Olaparib,MFE-319,0
Prexasertib,Olaparib,MOLM-13,0
Prexasertib,Olaparib,MOLP-8,0
Prexasertib,Olaparib,MOLT-13,1
Prexasertib,Olaparib,MONO-MAC-6,0
Prexasertib,Olaparib,MSTO-211H,0
Prexasertib,Olaparib,MV-4-11,0
Prexasertib,Olaparib,NCI-H1092,0
Prexasertib,Olaparib,NCI-H1155,0
Prexasertib,Olaparib,NCI-H1299,0
Prexasertib,Olaparib,NCI-H1563,0
Prexasertib,Olaparib,NCI-H1568,0
Prexasertib,Olaparib,NCI-H1573,1
Prexasertib,Olaparib,NCI-H1648,1
Prexasertib,Olaparib,NCI-H1651,0
Prexasertib,Olaparib,NCI-H1693,0
Prexasertib,Olaparib,NCI-H1755,0
Prexasertib,Olaparib,NCI-H1838,0
Prexasertib,Olaparib,NCI-H1876,0
Prexasertib,Olaparib,NCI-H1963,0
Prexasertib,Olaparib,NCI-H1975,1
Prexasertib,Olaparib,NCI-H2009,0
Prexasertib,Olaparib,NCI-H2085,0
Prexasertib,Olaparib,NCI-H2087,0
Prexasertib,Olaparib,NCI-H2122,0
Prexasertib,Olaparib,NCI-H226,0
Prexasertib,Olaparib,NCI-H23,0
Prexasertib,Olaparib,NCI-H2342,0
Prexasertib,Olaparib,NCI-H2452,0
Prexasertib,Olaparib,NCI-H28,0
Prexasertib,Olaparib,NCI-H3122,1
Prexasertib,Olaparib,NCI-H441,0
Prexasertib,Olaparib,NCI-H446,1
Prexasertib,Olaparib,NCI-H520,0
Prexasertib,Olaparib,NCI-H526,0
Prexasertib,Olaparib,NCI-H596,1
Prexasertib,Olaparib,NCI-H650,0
Prexasertib,Olaparib,NCI-H716,0
Prexasertib,Olaparib,NCI-H727,0
Prexasertib,Olaparib,NCI-H747,1
Prexasertib,Olaparib,NCI-N87,0
Prexasertib,Olaparib,NMC-G1,0
Prexasertib,Olaparib,NOMO-1,0
Prexasertib,Olaparib,OCI-AML5,0
Prexasertib,Olaparib,OCI-M1,0
Prexasertib,Olaparib,OCUM-1,0
Prexasertib,Olaparib,OE33,0
Prexasertib,Olaparib,ONS-76,0
Prexasertib,Olaparib,OPM-2,0
Prexasertib,Olaparib,OVCAR-5,0
Prexasertib,Olaparib,OVCAR-8,0
Prexasertib,Olaparib,OVISE,0
Prexasertib,Olaparib,PA-TU-8902,0
Prexasertib,Olaparib,PC-14,0
Prexasertib,Olaparib,PF-382,0
Prexasertib,Olaparib,RD,0
Prexasertib,Olaparib,RERF-LC-KJ,0
Prexasertib,Olaparib,RERF-LC-Sq1,0
Prexasertib,Olaparib,RKN,0
Prexasertib,Olaparib,RKO,0
Prexasertib,Olaparib,RMG-I,0
Prexasertib,Olaparib,RPMI-8402,0
Prexasertib,Olaparib,RT-112,0
Prexasertib,Olaparib,RT4,1
Prexasertib,Olaparib,SBC-5,0
Prexasertib,Olaparib,SCC-15,1
Prexasertib,Olaparib,SCC-4,0
Prexasertib,Olaparib,SH-4,0
Prexasertib,Olaparib,SHP-77,0
Prexasertib,Olaparib,SIMA,0
Prexasertib,Olaparib,SK-LMS-1,0
Prexasertib,Olaparib,SK-MEL-1,0
Prexasertib,Olaparib,SK-MEL-24,0
Prexasertib,Olaparib,SK-N-AS,0
